Namespace(att_size=312, batch_size=2048, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=800, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[114 /300 ]    | -1.1659  | -0.5673  |  0.9078  |     1.2078      |    0.3514    |   0.5104   | 0.4163  |
[115 /300 ]    | -1.1492  | -0.7270  |  0.9136  |     1.1870      |    0.3752    |   0.4983   | 0.4281  |
[116 /300 ]    | -1.1592  | -0.7264  |  0.9137  |     1.2007      |    0.3602    |   0.5250   | 0.4272  |
[117 /300 ]    | -1.1629  | -0.8181  |  0.9158  |     1.2005      |    0.3612    |   0.5411   | 0.4332  |
[118 /300 ]    | -1.1614  | -0.8618  |  0.9153  |     1.2015      |    0.3553    |   0.5519   | 0.4323  |
[119 /300 ]    | -1.1558  | -0.7292  |  0.9177  |     1.1961      |    0.3631    |   0.5221   | 0.4283  |
[120 /300 ]    | -1.1555  | -0.8839  |  0.9172  |     1.1944      |    0.3475    |   0.5596   | 0.4288  |
[121 /300 ]    | -1.1478  | -0.6930  |  0.9153  |     1.1859      |    0.3639    |   0.5459   | 0.4367  |
[122 /300 ]    | -1.1583  | -0.8276  |  0.9139  |     1.1967      |    0.3536    |   0.5611   | 0.4338  |
[123 /300 ]    | -1.1601  | -0.9442  |  0.9173  |     1.1978      |    0.3582    |   0.5294   | 0.4273  |
[124 /300 ]    | -1.1479  | -0.8556  |  0.9200  |     1.1870      |    0.3762    |   0.5315   | 0.4406  |
[125 /300 ]    | -1.1324  | -0.8649  |  0.9201  |     1.1697      |    0.3722    |   0.5133   | 0.4315  |
[126 /300 ]    | -1.1414  | -0.9106  |  0.9191  |     1.1805      |    0.3722    |   0.5334   | 0.4384  |
[127 /300 ]    | -1.1393  | -0.8001  |  0.9200  |     1.1774      |    0.3553    |   0.5527   | 0.4326  |
[128 /300 ]    | -1.1468  | -0.8909  |  0.9205  |     1.1870      |    0.3854    |   0.5081   | 0.4384  |
[129 /300 ]    | -1.1441  | -0.9880  |  0.9215  |     1.1807      |    0.3781    |   0.5293   | 0.4411  |
[130 /300 ]    | -1.1316  | -0.9349  |  0.9224  |     1.1715      |    0.3813    |   0.5309   | 0.4439  |
[131 /300 ]    | -1.1229  | -0.9405  |  0.9218  |     1.1612      |    0.3663    |   0.5412   | 0.4369  |
[132 /300 ]    | -1.1389  | -0.9775  |  0.9222  |     1.1765      |    0.3844    |   0.5172   | 0.4411  |
[133 /300 ]    | -1.1165  | -1.0354  |  0.9238  |     1.1557      |    0.3928    |   0.5101   | 0.4438  |
[134 /300 ]    | -1.1230  | -0.9007  |  0.9227  |     1.1594      |    0.3692    |   0.5467   | 0.4408  |
[135 /300 ]    | -1.1284  | -0.9769  |  0.9231  |     1.1667      |    0.3695    |   0.5477   | 0.4413  |
[136 /300 ]    | -1.1393  | -0.9779  |  0.9223  |     1.1758      |    0.3736    |   0.5421   | 0.4423  |
[137 /300 ]    | -1.1223  | -1.1080  |  0.9241  |     1.1589      |    0.3786    |   0.5356   | 0.4436  |
[138 /300 ]    | -1.1190  | -1.0071  |  0.9272  |     1.1541      |    0.3831    |   0.5189   | 0.4408  |
[139 /300 ]    | -1.1339  | -1.0899  |  0.9274  |     1.1713      |    0.3920    |   0.5267   | 0.4495  |
[140 /300 ]    | -1.1153  | -1.0519  |  0.9274  |     1.1524      |    0.3749    |   0.5335   | 0.4404  |
[141 /300 ]    | -1.1203  | -1.0828  |  0.9282  |     1.1554      |    0.3848    |   0.5410   | 0.4497  |
[142 /300 ]    | -1.1004  | -1.0462  |  0.9287  |     1.1364      |    0.3717    |   0.5408   | 0.4406  |
[143 /300 ]    | -1.1016  | -1.0252  |  0.9274  |     1.1380      |    0.3883    |   0.5317   | 0.4488  |
[144 /300 ]    | -1.1117  | -1.0588  |  0.9239  |     1.1474      |    0.3841    |   0.5491   | 0.4520  |
[145 /300 ]    | -1.1091  | -1.0476  |  0.9285  |     1.1449      |    0.3830    |   0.5521   | 0.4523  |
[146 /300 ]    | -1.1003  | -1.1435  |  0.9297  |     1.1365      |    0.3806    |   0.5493   | 0.4497  |
[147 /300 ]    | -1.1004  | -1.2759  |  0.9295  |     1.1438      |    0.3876    |   0.5378   | 0.4506  |
[148 /300 ]    | -1.1250  | -1.1947  |  0.9310  |     1.1629      |    0.3865    |   0.5501   | 0.4540  |
[149 /300 ]    | -1.0997  | -1.0468  |  0.9316  |     1.1359      |    0.4094    |   0.5095   | 0.4540  |
[150 /300 ]    | -1.1038  | -1.1861  |  0.9309  |     1.1407      |    0.4022    |   0.5240   | 0.4551  |
[151 /300 ]    | -1.1150  | -1.1219  |  0.9309  |     1.1513      |    0.3880    |   0.5419   | 0.4522  |
[152 /300 ]    | -1.1091  | -1.2488  |  0.9313  |     1.1483      |    0.3908    |   0.5328   | 0.4509  |
[153 /300 ]    | -1.1082  | -1.1515  |  0.9320  |     1.1479      |    0.4014    |   0.5234   | 0.4544  |
[154 /300 ]    | -1.0993  | -1.0508  |  0.9341  |     1.1347      |    0.3905    |   0.5434   | 0.4544  |
[155 /300 ]    | -1.1031  | -1.2384  |  0.9343  |     1.1417      |    0.3956    |   0.5383   | 0.4560  |
[156 /300 ]    | -1.1126  | -1.3234  |  0.9340  |     1.1509      |    0.4079    |   0.5262   | 0.4596  |
[157 /300 ]    | -1.0904  | -1.2939  |  0.9340  |     1.1266      |    0.4142    |   0.5112   | 0.4576  |
[158 /300 ]    | -1.0825  | -1.2162  |  0.9350  |     1.1180      |    0.4105    |   0.5191   | 0.4584  |
[159 /300 ]    | -1.1079  | -1.2350  |  0.9333  |     1.1433      |    0.4018    |   0.5428   | 0.4618  |
[160 /300 ]    | -1.0975  | -1.3158  |  0.9353  |     1.1316      |    0.4047    |   0.5463   | 0.4650  |
[161 /300 ]    | -1.0988  | -1.3096  |  0.9341  |     1.1345      |    0.4099    |   0.5394   | 0.4658  |
[162 /300 ]    | -1.0916  | -1.3848  |  0.9343  |     1.1282      |    0.3989    |   0.5435   | 0.4601  |
[163 /300 ]    | -1.0869  | -1.3862  |  0.9360  |     1.1212      |    0.3994    |   0.5363   | 0.4579  |
[164 /300 ]    | -1.0947  | -1.3301  |  0.9364  |     1.1296      |    0.4047    |   0.5360   | 0.4612  |
[165 /300 ]    | -1.0938  | -1.3970  |  0.9359  |     1.1283      |    0.4058    |   0.5430   | 0.4645  |
[166 /300 ]    | -1.1069  | -1.4353  |  0.9339  |     1.1403      |    0.4035    |   0.5450   | 0.4637  |
[167 /300 ]    | -1.0777  | -1.3712  |  0.9371  |     1.1135      |    0.4043    |   0.5432   | 0.4635  |
