Namespace(att_size=64, batch_size=64, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=2, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=1400, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_2HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=64)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 76 /300 ]    | -0.9436  | -0.3139  |  0.9907  |     1.0206      |    0.2835    |   0.5540   | 0.3751  |
[ 77 /300 ]    | -0.9908  | -0.2760  |  0.9911  |     1.0491      |    0.2718    |   0.6074   | 0.3756  |
[ 78 /300 ]    | -0.9766  | -0.3068  |  0.9917  |     1.0480      |    0.2760    |   0.5507   | 0.3677  |
[ 79 /300 ]    | -0.9490  | -0.2375  |  0.9898  |     1.0279      |    0.2967    |   0.5564   | 0.3870  |
[ 80 /300 ]    | -0.9951  | -0.2533  |  0.9928  |     1.0670      |    0.2866    |   0.5453   | 0.3757  |
[ 81 /300 ]    | -0.9831  | -0.2560  |  0.9889  |     1.0488      |    0.2711    |   0.5568   | 0.3647  |
[ 82 /300 ]    | -0.9782  | -0.1624  |  0.9908  |     1.0304      |    0.2827    |   0.5875   | 0.3817  |
[ 83 /300 ]    | -0.9844  | -0.2863  |  0.9926  |     1.0249      |    0.2845    |   0.5833   | 0.3825  |
[ 84 /300 ]    | -0.9159  | -0.2345  |  0.9902  |     0.9735      |    0.2745    |   0.5927   | 0.3752  |
[ 85 /300 ]    | -0.9416  | -0.2151  |  0.9936  |     1.0036      |    0.2914    |   0.5550   | 0.3822  |
[ 86 /300 ]    | -0.9454  | -0.2175  |  0.9912  |     1.0255      |    0.2946    |   0.5826   | 0.3913  |
[ 87 /300 ]    | -0.9109  | -0.2734  |  0.9919  |     0.9529      |    0.2693    |   0.6213   | 0.3757  |
[ 88 /300 ]    | -0.9997  | -0.2489  |  0.9929  |     1.0596      |    0.2903    |   0.5836   | 0.3877  |
[ 89 /300 ]    | -1.0211  | -0.2273  |  0.9938  |     1.0971      |    0.2771    |   0.6212   | 0.3833  |
[ 90 /300 ]    | -0.9076  | -0.2308  |  0.9931  |     0.9595      |    0.2653    |   0.6339   | 0.3741  |
[ 91 /300 ]    | -1.0003  | -0.1760  |  0.9936  |     1.0713      |    0.2625    |   0.6371   | 0.3718  |
[ 92 /300 ]    | -0.9975  | -0.2425  |  0.9928  |     1.0631      |    0.2659    |   0.6107   | 0.3705  |
[ 93 /300 ]    | -0.9949  | -0.2347  |  0.9924  |     1.0531      |    0.2808    |   0.6367   | 0.3897  |
[ 94 /300 ]    | -0.9534  | -0.1633  |  0.9944  |     1.0135      |    0.2923    |   0.6136   | 0.3960  |
[ 95 /300 ]    | -0.9699  | -0.2384  |  0.9914  |     1.0322      |    0.2851    |   0.5883   | 0.3840  |
[ 96 /300 ]    | -1.0112  | -0.1564  |  0.9936  |     1.0717      |    0.2719    |   0.5516   | 0.3643  |
[ 97 /300 ]    | -1.0469  | -0.2423  |  0.9919  |     1.1029      |    0.2989    |   0.5462   | 0.3863  |
