Namespace(att_size=64, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=2, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=1500, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_2HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=64)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[142 /300 ]    | -1.0519  | -0.6251  |  0.9730  |     1.1080      |    0.2971    |   0.5738   | 0.3915  |
[143 /300 ]    | -1.0902  | -0.5868  |  0.9749  |     1.1473      |    0.2542    |   0.6234   | 0.3611  |
[144 /300 ]    | -1.1073  | -0.5974  |  0.9740  |     1.1703      |    0.2861    |   0.5757   | 0.3822  |
[145 /300 ]    | -1.0963  | -0.6032  |  0.9754  |     1.1607      |    0.2984    |   0.5381   | 0.3839  |
[146 /300 ]    | -1.1496  | -0.6002  |  0.9751  |     1.2099      |    0.3031    |   0.5422   | 0.3888  |
[147 /300 ]    | -1.1351  | -0.5580  |  0.9727  |     1.2011      |    0.3088    |   0.5455   | 0.3943  |
[148 /300 ]    | -1.1151  | -0.5863  |  0.9746  |     1.1780      |    0.2770    |   0.5689   | 0.3726  |
[149 /300 ]    | -1.1049  | -0.5376  |  0.9767  |     1.1628      |    0.3091    |   0.4941   | 0.3803  |
[150 /300 ]    | -1.1092  | -0.5478  |  0.9760  |     1.1744      |    0.3028    |   0.5829   | 0.3986  |
[151 /300 ]    | -1.1307  | -0.5299  |  0.9759  |     1.1991      |    0.3070    |   0.4900   | 0.3775  |
[152 /300 ]    | -1.1111  | -0.4863  |  0.9771  |     1.1738      |    0.3057    |   0.5395   | 0.3903  |
[153 /300 ]    | -1.1097  | -0.5314  |  0.9770  |     1.1775      |    0.2935    |   0.5338   | 0.3788  |
[154 /300 ]    | -1.1103  | -0.4923  |  0.9772  |     1.1771      |    0.2885    |   0.5383   | 0.3757  |
[155 /300 ]    | -1.1313  | -0.5092  |  0.9774  |     1.1947      |    0.2949    |   0.5407   | 0.3817  |
[156 /300 ]    | -1.1262  | -0.4723  |  0.9776  |     1.1928      |    0.2618    |   0.5952   | 0.3637  |
[157 /300 ]    | -1.1193  | -0.4708  |  0.9774  |     1.1854      |    0.2775    |   0.5371   | 0.3660  |
