Namespace(attSize=312, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=900, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 98 /300 ]    | -1.0038  | -1.9538  |  0.9602  |     1.0384      |    0.4391    |   0.5092   | 0.4716  |
[ 99 /300 ]    | -1.0447  | -1.9907  |  0.9620  |     1.0809      |    0.4407    |   0.5198   | 0.4770  |
[100 /300 ]    | -1.0103  | -1.8514  |  0.9597  |     1.0489      |    0.4449    |   0.5017   | 0.4716  |
[101 /300 ]    | -0.9528  | -1.9624  |  0.9612  |     0.9922      |    0.4285    |   0.5184   | 0.4692  |
[102 /300 ]    | -1.0090  | -1.8958  |  0.9610  |     1.0512      |    0.4331    |   0.5135   | 0.4699  |
[103 /300 ]    | -0.9736  | -2.0992  |  0.9621  |     1.0127      |    0.4320    |   0.5127   | 0.4689  |
[104 /300 ]    | -0.9683  | -2.0358  |  0.9628  |     1.0028      |    0.4295    |   0.5076   | 0.4653  |
[105 /300 ]    | -0.9919  | -2.0101  |  0.9632  |     1.0323      |    0.4297    |   0.5203   | 0.4707  |
[106 /300 ]    | -1.0202  | -2.0470  |  0.9633  |     1.0625      |    0.4371    |   0.5190   | 0.4746  |
[107 /300 ]    | -0.9831  | -2.0757  |  0.9637  |     1.0193      |    0.4447    |   0.5204   | 0.4796  |
[108 /300 ]    | -0.9942  | -2.0507  |  0.9642  |     1.0392      |    0.4497    |   0.4959   | 0.4716  |
[109 /300 ]    | -0.9619  | -2.1768  |  0.9634  |     0.9981      |    0.4338    |   0.5177   | 0.4720  |
[110 /300 ]    | -0.9708  | -2.1478  |  0.9639  |     1.0122      |    0.4330    |   0.5233   | 0.4739  |
[111 /300 ]    | -0.9898  | -2.0981  |  0.9646  |     1.0345      |    0.4403    |   0.5064   | 0.4710  |
[112 /300 ]    | -0.9819  | -2.1959  |  0.9653  |     1.0202      |    0.4322    |   0.5194   | 0.4718  |
[113 /300 ]    | -1.0118  | -2.2783  |  0.9650  |     1.0525      |    0.4274    |   0.5214   | 0.4698  |
[114 /300 ]    | -0.9850  | -2.2905  |  0.9655  |     1.0310      |    0.4329    |   0.5282   | 0.4758  |
[115 /300 ]    | -1.0127  | -2.2361  |  0.9650  |     1.0505      |    0.4371    |   0.5228   | 0.4761  |
