Namespace(attSize=85, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3200, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 89 /300 ]    | -0.8943  | -0.7792  |  0.9631  |     0.9355      |    0.5571    |   0.6722   | 0.6092  |
[ 90 /300 ]    | -0.8647  | -0.7726  |  0.9642  |     0.9103      |    0.5419    |   0.7034   | 0.6121  |
[ 91 /300 ]    | -0.8705  | -0.7432  |  0.9638  |     0.9087      |    0.5584    |   0.6703   | 0.6093  |
[ 92 /300 ]    | -0.8964  | -0.7789  |  0.9638  |     0.9390      |    0.5680    |   0.6691   | 0.6144  |
[ 93 /300 ]    | -0.8940  | -0.7570  |  0.9648  |     0.9386      |    0.5423    |   0.7022   | 0.6120  |
[ 94 /300 ]    | -0.8770  | -0.8287  |  0.9655  |     0.9157      |    0.5459    |   0.6891   | 0.6092  |
[ 95 /300 ]    | -0.8739  | -0.7754  |  0.9664  |     0.9147      |    0.5517    |   0.6745   | 0.6070  |
[ 96 /300 ]    | -0.8840  | -0.7464  |  0.9646  |     0.9268      |    0.5537    |   0.6893   | 0.6141  |
[ 97 /300 ]    | -0.8541  | -0.8028  |  0.9664  |     0.8927      |    0.5436    |   0.6853   | 0.6063  |
[ 98 /300 ]    | -0.8807  | -0.8600  |  0.9654  |     0.9178      |    0.5505    |   0.6937   | 0.6139  |
[ 99 /300 ]    | -0.8492  | -0.8664  |  0.9667  |     0.8877      |    0.5519    |   0.6918   | 0.6140  |
[100 /300 ]    | -0.8596  | -0.8005  |  0.9672  |     0.8987      |    0.5722    |   0.6504   | 0.6088  |
[101 /300 ]    | -0.8499  | -0.8402  |  0.9689  |     0.8916      |    0.5447    |   0.6907   | 0.6091  |
[102 /300 ]    | -0.8374  | -0.8902  |  0.9679  |     0.8762      |    0.5645    |   0.6693   | 0.6124  |
[103 /300 ]    | -0.8753  | -0.7943  |  0.9682  |     0.9116      |    0.5484    |   0.6932   | 0.6123  |
[104 /300 ]    | -0.8447  | -0.9036  |  0.9692  |     0.8830      |    0.5623    |   0.6731   | 0.6127  |
[105 /300 ]    | -0.8560  | -0.8928  |  0.9687  |     0.8928      |    0.5672    |   0.6748   | 0.6163  |
[106 /300 ]    | -0.8407  | -0.9083  |  0.9697  |     0.8788      |    0.5598    |   0.6743   | 0.6117  |
[107 /300 ]    | -0.8534  | -0.8828  |  0.9703  |     0.8950      |    0.5500    |   0.6973   | 0.6150  |
[108 /300 ]    | -0.8707  | -0.9109  |  0.9702  |     0.9085      |    0.5683    |   0.6834   | 0.6205  |
[109 /300 ]    | -0.8354  | -0.8780  |  0.9711  |     0.8699      |    0.5507    |   0.7113   | 0.6208  |
[110 /300 ]    | -0.8560  | -0.9653  |  0.9689  |     0.8960      |    0.5755    |   0.6801   | 0.6234  |
[111 /300 ]    | -0.8548  | -0.8925  |  0.9704  |     0.8913      |    0.5784    |   0.6808   | 0.6254  |
[112 /300 ]    | -0.8683  | -0.9712  |  0.9706  |     0.9089      |    0.5643    |   0.6981   | 0.6241  |
[113 /300 ]    | -0.8591  | -0.9770  |  0.9717  |     0.8987      |    0.5798    |   0.6798   | 0.6258  |
[114 /300 ]    | -0.8646  | -0.9885  |  0.9716  |     0.9041      |    0.5787    |   0.6798   | 0.6252  |
[115 /300 ]    | -0.8258  | -0.9565  |  0.9716  |     0.8662      |    0.5673    |   0.7008   | 0.6270  |
[116 /300 ]    | -0.8511  | -0.9777  |  0.9721  |     0.8920      |    0.5774    |   0.6813   | 0.6251  |
[117 /300 ]    | -0.8281  | -1.0313  |  0.9721  |     0.8688      |    0.5936    |   0.6594   | 0.6247  |
[118 /300 ]    | -0.8507  | -1.0268  |  0.9723  |     0.8916      |    0.5702    |   0.6981   | 0.6277  |
[119 /300 ]    | -0.8265  | -0.9774  |  0.9713  |     0.8627      |    0.5967    |   0.6618   | 0.6276  |
[120 /300 ]    | -0.8313  | -0.9854  |  0.9724  |     0.8698      |    0.5935    |   0.6833   | 0.6352  |
[121 /300 ]    | -0.8260  | -1.0110  |  0.9731  |     0.8656      |    0.5833    |   0.6827   | 0.6291  |
[122 /300 ]    | -0.8167  | -0.9792  |  0.9720  |     0.8542      |    0.5672    |   0.6998   | 0.6266  |
[123 /300 ]    | -0.8238  | -0.9667  |  0.9747  |     0.8634      |    0.5786    |   0.6869   | 0.6281  |
[124 /300 ]    | -0.7997  | -0.9905  |  0.9752  |     0.8350      |    0.5970    |   0.6620   | 0.6278  |
[125 /300 ]    | -0.8079  | -1.0304  |  0.9739  |     0.8476      |    0.5913    |   0.6675   | 0.6271  |
[126 /300 ]    | -0.8183  | -1.0309  |  0.9753  |     0.8592      |    0.5811    |   0.6851   | 0.6288  |
[127 /300 ]    | -0.8224  | -1.0078  |  0.9742  |     0.8575      |    0.5566    |   0.7049   | 0.6220  |
[128 /300 ]    | -0.8290  | -1.0627  |  0.9763  |     0.8650      |    0.5990    |   0.6679   | 0.6316  |
[129 /300 ]    | -0.8391  | -1.0796  |  0.9754  |     0.8786      |    0.5753    |   0.6838   | 0.6249  |
[130 /300 ]    | -0.8046  | -1.0536  |  0.9769  |     0.8415      |    0.5730    |   0.6923   | 0.6270  |
[131 /300 ]    | -0.8238  | -1.0677  |  0.9780  |     0.8622      |    0.5760    |   0.6886   | 0.6273  |
[132 /300 ]    | -0.8471  | -1.0719  |  0.9774  |     0.8843      |    0.5660    |   0.7120   | 0.6307  |
[133 /300 ]    | -0.8281  | -1.0800  |  0.9777  |     0.8668      |    0.5700    |   0.6942   | 0.6260  |
[134 /300 ]    | -0.8420  | -1.0301  |  0.9781  |     0.8823      |    0.5905    |   0.6688   | 0.6272  |
[135 /300 ]    | -0.8032  | -1.1120  |  0.9782  |     0.8402      |    0.5870    |   0.6745   | 0.6277  |
[136 /300 ]    | -0.8361  | -1.1056  |  0.9781  |     0.8772      |    0.5746    |   0.6928   | 0.6282  |
[137 /300 ]    | -0.8387  | -1.1348  |  0.9782  |     0.8779      |    0.5792    |   0.6752   | 0.6235  |
[138 /300 ]    | -0.8069  | -1.1050  |  0.9786  |     0.8470      |    0.5889    |   0.6701   | 0.6269  |
[139 /300 ]    | -0.8265  | -1.0835  |  0.9789  |     0.8635      |    0.5783    |   0.6699   | 0.6207  |
[140 /300 ]    | -0.8160  | -1.1010  |  0.9793  |     0.8605      |    0.5727    |   0.6719   | 0.6183  |
[141 /300 ]    | -0.7999  | -1.1007  |  0.9793  |     0.8382      |    0.5720    |   0.6924   | 0.6265  |
[142 /300 ]    | -0.8090  | -1.1021  |  0.9788  |     0.8447      |    0.5681    |   0.6950   | 0.6252  |
[143 /300 ]    | -0.8356  | -1.1252  |  0.9797  |     0.8727      |    0.5649    |   0.7011   | 0.6257  |
[144 /300 ]    | -0.8173  | -1.1356  |  0.9795  |     0.8554      |    0.5983    |   0.6513   | 0.6237  |
[145 /300 ]    | -0.8032  | -1.1767  |  0.9798  |     0.8386      |    0.5720    |   0.6769   | 0.6201  |
[146 /300 ]    | -0.8107  | -1.1280  |  0.9792  |     0.8534      |    0.5619    |   0.7037   | 0.6249  |
[147 /300 ]    | -0.8151  | -1.1269  |  0.9806  |     0.8551      |    0.5944    |   0.6518   | 0.6218  |
[148 /300 ]    | -0.7852  | -1.1464  |  0.9809  |     0.8229      |    0.5776    |   0.6774   | 0.6236  |
[149 /300 ]    | -0.8157  | -1.0903  |  0.9801  |     0.8558      |    0.5672    |   0.6793   | 0.6182  |
[150 /300 ]    | -0.8024  | -1.1083  |  0.9804  |     0.8378      |    0.5633    |   0.6828   | 0.6173  |
[151 /300 ]    | -0.8211  | -1.1260  |  0.9806  |     0.8587      |    0.5792    |   0.6577   | 0.6160  |
[152 /300 ]    | -0.8251  | -1.1543  |  0.9809  |     0.8639      |    0.5817    |   0.6487   | 0.6134  |
[153 /300 ]    | -0.8092  | -1.1647  |  0.9816  |     0.8444      |    0.5695    |   0.6859   | 0.6223  |
[154 /300 ]    | -0.8498  | -1.1389  |  0.9816  |     0.8918      |    0.5677    |   0.6827   | 0.6199  |
[155 /300 ]    | -0.8209  | -1.1475  |  0.9815  |     0.8630      |    0.5772    |   0.6567   | 0.6144  |
[156 /300 ]    | -0.8151  | -1.1179  |  0.9819  |     0.8541      |    0.5610    |   0.6836   | 0.6163  |
[157 /300 ]    | -0.8130  | -1.1848  |  0.9813  |     0.8499      |    0.5558    |   0.6856   | 0.6139  |
[158 /300 ]    | -0.7868  | -1.1833  |  0.9823  |     0.8240      |    0.5737    |   0.6548   | 0.6116  |
[159 /300 ]    | -0.7910  | -1.1834  |  0.9821  |     0.8291      |    0.5742    |   0.6559   | 0.6123  |
[160 /300 ]    | -0.8068  | -1.2017  |  0.9826  |     0.8500      |    0.5743    |   0.6582   | 0.6134  |
[161 /300 ]    | -0.7818  | -1.2255  |  0.9830  |     0.8192      |    0.5851    |   0.6307   | 0.6071  |
[162 /300 ]    | -0.8124  | -1.1721  |  0.9827  |     0.8476      |    0.5899    |   0.6273   | 0.6080  |
[163 /300 ]    | -0.8024  | -1.1601  |  0.9822  |     0.8410      |    0.5939    |   0.6315   | 0.6121  |
[164 /300 ]    | -0.8151  | -1.1924  |  0.9829  |     0.8555      |    0.5600    |   0.6630   | 0.6072  |
[165 /300 ]    | -0.8028  | -1.1848  |  0.9828  |     0.8470      |    0.5555    |   0.6570   | 0.6020  |
[166 /300 ]    | -0.8199  | -1.1727  |  0.9836  |     0.8563      |    0.5526    |   0.6653   | 0.6037  |
