Namespace(att_size=85, batch_size=512, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, fusion_iter=3, gzsl=True, hfSize=512, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=None, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=200, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_weight=1, res_size=2048, save_every=100, standardization=False, start_epoch=0, syn_num=3200, triple_batch_size=128, val_every=1, validation=False, workers=2)
Random Seed:  8932
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_FR(
  (fc1): Linear(in_features=512, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
MLP_Dropout_Fusion(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (drop): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  F_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[101 /200 ]    | -0.9385  | -0.9308  |  0.0000  |  0.9533  |     0.9763      |    0.5408    |   0.6737   | 0.6000  |
[102 /200 ]    | -0.9406  | -0.9486  |  0.0099  |  0.9502  |     0.9767      |    0.5213    |   0.6751   | 0.5883  |
[103 /200 ]    | -0.9614  | -0.9346  |  0.0174  |  0.9504  |     1.0025      |    0.5782    |   0.6155   | 0.5963  |
[104 /200 ]    | -0.9516  | -0.9587  |  0.0030  |  0.9511  |     0.9915      |    0.5156    |   0.7124   | 0.5983  |
[105 /200 ]    | -0.9668  | -0.9870  |  0.0028  |  0.9458  |     1.0060      |    0.5225    |   0.6980   | 0.5976  |
[106 /200 ]    | -0.9312  | -0.9679  |  0.0077  |  0.9507  |     0.9689      |    0.5339    |   0.6951   | 0.6040  |
[107 /200 ]    | -0.9528  | -1.0022  |  0.0075  |  0.9505  |     0.9925      |    0.5473    |   0.6712   | 0.6030  |
[108 /200 ]    | -0.9384  | -1.0147  |  0.0033  |  0.9526  |     0.9808      |    0.5345    |   0.6958   | 0.6046  |
[109 /200 ]    | -0.9339  | -0.9804  |  0.0077  |  0.9533  |     0.9732      |    0.5440    |   0.6723   | 0.6014  |
[110 /200 ]    | -0.9670  | -0.9960  |  0.0196  |  0.9526  |     1.0058      |    0.5313    |   0.6913   | 0.6008  |
[111 /200 ]    | -0.9449  | -0.9672  |  0.0036  |  0.9546  |     0.9830      |    0.5360    |   0.6915   | 0.6039  |
[112 /200 ]    | -0.9457  | -0.9834  |  0.0075  |  0.9553  |     0.9863      |    0.5542    |   0.6708   | 0.6070  |
[113 /200 ]    | -0.9572  | -1.0364  |  0.0008  |  0.9548  |     0.9961      |    0.5380    |   0.6946   | 0.6064  |
[114 /200 ]    | -0.9511  | -0.9923  |  0.0002  |  0.9569  |     0.9883      |    0.5647    |   0.6526   | 0.6055  |
[115 /200 ]    | -0.9489  | -1.0216  |  0.0000  |  0.9574  |     0.9906      |    0.5466    |   0.6801   | 0.6061  |
[116 /200 ]    | -0.9209  | -1.0152  |  0.0032  |  0.9569  |     0.9613      |    0.5342    |   0.6956   | 0.6043  |
[117 /200 ]    | -0.9508  | -1.0446  |  0.0000  |  0.9584  |     0.9920      |    0.5476    |   0.6780   | 0.6059  |
[118 /200 ]    | -0.9385  | -1.0240  |  0.0144  |  0.9533  |     0.9779      |    0.5506    |   0.6783   | 0.6078  |
[119 /200 ]    | -0.9695  | -0.9955  |  0.0124  |  0.9572  |     1.0110      |    0.5606    |   0.6570   | 0.6050  |
[120 /200 ]    | -0.9446  | -1.0391  |  0.0474  |  0.9558  |     0.9839      |    0.5398    |   0.6984   | 0.6089  |
[121 /200 ]    | -0.9592  | -1.0767  |  0.0151  |  0.9607  |     0.9995      |    0.5685    |   0.6550   | 0.6087  |
[122 /200 ]    | -0.9287  | -1.0259  |  0.0175  |  0.9575  |     0.9664      |    0.5362    |   0.6981   | 0.6065  |
[123 /200 ]    | -0.9452  | -1.0522  |  0.0114  |  0.9583  |     0.9822      |    0.5557    |   0.6793   | 0.6113  |
[124 /200 ]    | -0.9648  | -1.0468  |  0.0004  |  0.9572  |     1.0023      |    0.5573    |   0.6782   | 0.6118  |
[125 /200 ]    | -0.9305  | -1.0392  |  0.0000  |  0.9566  |     0.9674      |    0.5712    |   0.6509   | 0.6085  |
[126 /200 ]    | -0.9439  | -1.0588  |  0.0009  |  0.9556  |     0.9816      |    0.5673    |   0.6590   | 0.6098  |
[127 /200 ]    | -0.9464  | -1.0801  |  0.0173  |  0.9606  |     0.9863      |    0.5607    |   0.6747   | 0.6125  |
[128 /200 ]    | -0.9517  | -1.1128  |  0.0119  |  0.9595  |     0.9904      |    0.5525    |   0.6811   | 0.6101  |
[129 /200 ]    | -0.9282  | -1.0750  |  0.0003  |  0.9615  |     0.9690      |    0.5385    |   0.7040   | 0.6102  |
[130 /200 ]    | -0.9298  | -1.1204  |  0.0018  |  0.9602  |     0.9691      |    0.5760    |   0.6533   | 0.6123  |
[131 /200 ]    | -0.9498  | -1.0683  |  0.0007  |  0.9590  |     0.9910      |    0.5676    |   0.6615   | 0.6110  |
[132 /200 ]    | -0.9139  | -1.0287  |  0.0000  |  0.9638  |     0.9562      |    0.5704    |   0.6558   | 0.6101  |
[133 /200 ]    | -0.9325  | -1.0916  |  0.0003  |  0.9605  |     0.9711      |    0.5540    |   0.6834   | 0.6119  |
[134 /200 ]    | -0.9078  | -1.0896  |  0.0005  |  0.9607  |     0.9453      |    0.5355    |   0.6983   | 0.6061  |
[135 /200 ]    | -0.9206  | -1.1155  |  0.0294  |  0.9629  |     0.9585      |    0.5691    |   0.6559   | 0.6094  |
