Namespace(att_size=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA2', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa2', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=1400, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  23527
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 67 /300 ]    | -1.0685  | -0.5079  |  0.9146  |     1.1126      |    0.3238    |   0.3161   | 0.3199  |
[ 68 /300 ]    | -1.0516  | -0.5259  |  0.9162  |     1.0942      |    0.2258    |   0.6471   | 0.3348  |
[ 69 /300 ]    | -1.0325  | -0.4873  |  0.9186  |     1.0759      |    0.3152    |   0.3703   | 0.3406  |
[ 70 /300 ]    | -1.0234  | -0.5136  |  0.9194  |     1.0630      |    0.2758    |   0.6332   | 0.3842  |
[ 71 /300 ]    | -1.0429  | -0.5199  |  0.9211  |     1.0851      |    0.2253    |   0.7192   | 0.3431  |
[ 72 /300 ]    | -1.0507  | -0.5329  |  0.9241  |     1.0983      |    0.2468    |   0.6381   | 0.3559  |
[ 73 /300 ]    | -1.0535  | -0.5412  |  0.9232  |     1.0974      |    0.2929    |   0.6228   | 0.3984  |
[ 74 /300 ]    | -1.0560  | -0.5545  |  0.9264  |     1.0993      |    0.3442    |   0.6202   | 0.4427  |
[ 75 /300 ]    | -1.0400  | -0.5522  |  0.9271  |     1.0833      |    0.2772    |   0.6248   | 0.3840  |
[ 76 /300 ]    | -1.0440  | -0.5702  |  0.9290  |     1.0895      |    0.3419    |   0.6132   | 0.4390  |
[ 77 /300 ]    | -1.0401  | -0.5686  |  0.9297  |     1.0859      |    0.2734    |   0.6306   | 0.3814  |
[ 78 /300 ]    | -1.0078  | -0.5974  |  0.9297  |     1.0552      |    0.3207    |   0.6224   | 0.4233  |
[ 79 /300 ]    | -1.0586  | -0.5686  |  0.9319  |     1.1082      |    0.3426    |   0.6255   | 0.4427  |
[ 80 /300 ]    | -1.0241  | -0.6138  |  0.9326  |     1.0718      |    0.2826    |   0.6145   | 0.3872  |
[ 81 /300 ]    | -1.0233  | -0.6141  |  0.9322  |     1.0682      |    0.3396    |   0.6052   | 0.4351  |
[ 82 /300 ]    | -1.0193  | -0.5884  |  0.9339  |     1.0707      |    0.3416    |   0.6015   | 0.4357  |
[ 83 /300 ]    | -1.0157  | -0.6488  |  0.9347  |     1.0636      |    0.3689    |   0.6165   | 0.4616  |
[ 84 /300 ]    | -1.0236  | -0.6138  |  0.9371  |     1.0718      |    0.3449    |   0.6127   | 0.4413  |
[ 85 /300 ]    | -1.0267  | -0.6536  |  0.9376  |     1.0752      |    0.3306    |   0.6153   | 0.4301  |
[ 86 /300 ]    | -1.0271  | -0.6491  |  0.9380  |     1.0762      |    0.3905    |   0.6136   | 0.4773  |
[ 87 /300 ]    | -1.0284  | -0.6756  |  0.9375  |     1.0791      |    0.3896    |   0.6149   | 0.4770  |
[ 88 /300 ]    | -1.0012  | -0.6530  |  0.9395  |     1.0534      |    0.3838    |   0.6054   | 0.4698  |
[ 89 /300 ]    | -1.0040  | -0.6985  |  0.9403  |     1.0524      |    0.3922    |   0.6040   | 0.4755  |
[ 90 /300 ]    | -1.0124  | -0.7052  |  0.9400  |     1.0610      |    0.3778    |   0.6088   | 0.4662  |
[ 91 /300 ]    | -1.0296  | -0.7149  |  0.9416  |     1.0801      |    0.3720    |   0.6079   | 0.4616  |
[ 92 /300 ]    | -1.0124  | -0.7041  |  0.9425  |     1.0629      |    0.3927    |   0.6022   | 0.4754  |
[ 93 /300 ]    | -1.0022  | -0.7508  |  0.9431  |     1.0489      |    0.4130    |   0.5913   | 0.4863  |
[ 94 /300 ]    | -0.9998  | -0.6971  |  0.9455  |     1.0475      |    0.3563    |   0.6095   | 0.4497  |
[ 95 /300 ]    | -0.9939  | -0.7608  |  0.9462  |     1.0408      |    0.3788    |   0.5849   | 0.4598  |
[ 96 /300 ]    | -1.0056  | -0.7553  |  0.9467  |     1.0530      |    0.4272    |   0.6021   | 0.4998  |
[ 97 /300 ]    | -1.0141  | -0.7742  |  0.9479  |     1.0652      |    0.4089    |   0.6024   | 0.4871  |
[ 98 /300 ]    | -1.0248  | -0.7859  |  0.9481  |     1.0724      |    0.4163    |   0.6117   | 0.4954  |
[ 99 /300 ]    | -1.0202  | -0.8272  |  0.9489  |     1.0704      |    0.4428    |   0.6122   | 0.5139  |
[100 /300 ]    | -1.0002  | -0.7841  |  0.9499  |     1.0496      |    0.4338    |   0.5941   | 0.5015  |
