Namespace(att_size=102, batch_size=256, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='SUN', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0002, manualSeed=4115, matdataset=True, nclass_all=717, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=102, outf='./checkpoint/', outname='sun', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=600, val_every=1, validation=False, workers=2)
Random Seed:  4115
# of training samples:  10320
MLP_G(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=102)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 93 /300 ]    | -0.7870  | -1.3888  |  0.9656  |     0.8125      |    0.4382    |   0.3484   | 0.3882  |
[ 94 /300 ]    | -0.8276  | -1.4651  |  0.9667  |     0.8650      |    0.4049    |   0.3640   | 0.3833  |
[ 95 /300 ]    | -0.8563  | -1.3285  |  0.9667  |     0.9025      |    0.4139    |   0.3601   | 0.3851  |
[ 96 /300 ]    | -0.8526  | -1.3081  |  0.9666  |     0.8858      |    0.4382    |   0.3446   | 0.3858  |
[ 97 /300 ]    | -0.8840  | -1.1850  |  0.9659  |     0.9233      |    0.4431    |   0.3473   | 0.3894  |
[ 98 /300 ]    | -0.9195  | -1.2964  |  0.9676  |     0.9720      |    0.4187    |   0.3547   | 0.3840  |
[ 99 /300 ]    | -0.9075  | -1.3205  |  0.9665  |     0.9643      |    0.4187    |   0.3589   | 0.3865  |
[100 /300 ]    | -0.9266  | -1.3450  |  0.9669  |     0.9768      |    0.4035    |   0.3609   | 0.3810  |
[101 /300 ]    | -0.9066  | -1.2880  |  0.9679  |     0.9479      |    0.4306    |   0.3453   | 0.3833  |
[102 /300 ]    | -0.9704  | -1.2790  |  0.9655  |     1.0172      |    0.4361    |   0.3531   | 0.3902  |
[103 /300 ]    | -0.9395  | -1.2887  |  0.9682  |     0.9843      |    0.4410    |   0.3504   | 0.3905  |
[104 /300 ]    | -0.9440  | -1.3934  |  0.9672  |     0.9882      |    0.4243    |   0.3589   | 0.3889  |
[105 /300 ]    | -0.9016  | -1.2308  |  0.9662  |     0.9469      |    0.4181    |   0.3539   | 0.3833  |
[106 /300 ]    | -0.9253  | -1.0227  |  0.9683  |     0.9696      |    0.4542    |   0.3302   | 0.3824  |
[107 /300 ]    | -0.9171  | -1.3773  |  0.9685  |     0.9595      |    0.4500    |   0.3345   | 0.3837  |
[108 /300 ]    | -0.9641  | -1.3513  |  0.9695  |     1.0079      |    0.4458    |   0.3302   | 0.3794  |
[109 /300 ]    | -0.9494  | -1.3722  |  0.9685  |     0.9896      |    0.4403    |   0.3407   | 0.3841  |
[110 /300 ]    | -0.9549  | -1.2182  |  0.9693  |     0.9995      |    0.4160    |   0.3535   | 0.3822  |
[111 /300 ]    | -0.9626  | -1.4600  |  0.9682  |     1.0072      |    0.4236    |   0.3415   | 0.3781  |
